GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",912,49,728,72,184,66
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",2711,121,1565,191,1146,180
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",1996,121,841,155,1155,168
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",682,57,111,37,571,60
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",1647,88,870,104,777,114
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",2605,103,613,170,1992,192
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",490,68,272,52,218,51
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",4222,115,2100,323,2122,310
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",2503,170,1120,198,1383,150
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",1306,80,742,82,564,80
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",1235,53,974,109,261,91
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",583,31,402,47,181,48
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",661,35,429,59,232,64
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",643,30,413,69,230,70
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",559,53,282,52,277,57
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",0,11,0,11,0,11
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",2417,166,1430,208,987,214
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",1187,81,127,62,1060,95
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",1011,59,532,104,479,110
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",1358,72,236,70,1122,89
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",2147,105,95,64,2052,118
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",2002,93,344,78,1658,110
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",1630,81,337,104,1293,117
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",260,49,84,28,176,48
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",699,50,415,66,284,62
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",2651,65,433,172,2218,169
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",942,68,536,69,406,82
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",1362,75,230,81,1132,98
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",1806,92,413,108,1393,147
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",558,48,273,62,285,71
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",563,45,141,43,422,57
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",603,37,359,66,244,64
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",1362,109,665,99,697,118
1400000US36005034800,36005034800,"Census Tract 348, Bronx County, New York",2063,130,796,156,1267,186
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",628,53,341,65,287,67
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",1102,88,543,86,559,86
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",683,34,460,71,223,68
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",2432,121,1496,210,936,220
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",713,30,56,36,657,40
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",908,44,626,75,282,82
1400000US36005036100,36005036100,"Census Tract 361, Bronx County, New York",2108,123,36,36,2072,120
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",2554,117,185,87,2369,141
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",788,54,456,82,332,77
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",1359,69,127,70,1232,91
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",672,51,95,49,577,63
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",657,41,101,37,556,54
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",614,55,241,72,373,79
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",811,35,0,11,811,35
1400000US36005036902,36005036902,"Census Tract 369.02, Bronx County, New York",717,45,29,24,688,51
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",790,48,429,65,361,61
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",1700,96,226,85,1474,114
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",727,58,239,60,488,70
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",1946,87,329,111,1617,118
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",1533,84,119,65,1414,98
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",1237,78,36,32,1201,80
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",741,49,242,69,499,83
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",1048,63,200,89,848,94
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",1470,77,48,42,1422,80
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",1885,68,608,145,1277,158
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",2237,82,157,93,2080,117
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",879,48,413,85,466,79
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",1539,65,33,29,1506,67
1400000US36005038302,36005038302,"Census Tract 383.02, Bronx County, New York",1937,79,12,16,1925,76
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",1673,75,71,53,1602,91
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",2586,162,723,223,1863,230
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",1204,66,72,55,1132,90
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",834,65,425,82,409,84
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",1775,81,60,39,1715,87
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",942,83,216,82,726,108
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",2411,158,120,87,2291,181
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",574,39,120,49,454,57
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",3267,98,159,106,3108,153
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",1631,74,305,115,1326,113
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",1558,103,144,59,1414,116
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",1378,76,373,101,1005,128
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",557,41,18,19,539,41
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",1046,68,581,109,465,106
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",1694,80,47,37,1647,88
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",1729,55,9,13,1720,55
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",1508,85,8,14,1500,87
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",1468,31,19,20,1449,37
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",1553,81,123,60,1430,107
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",1162,87,24,27,1138,86
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",1068,63,554,97,514,93
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",1338,87,111,72,1227,103
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",2224,138,244,137,1980,192
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",1131,89,310,109,821,123
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",1229,55,0,11,1229,55
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",2601,131,77,54,2524,140
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",1592,67,248,73,1344,83
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",1408,53,342,72,1066,94
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1186,79,150,74,1036,97
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",2918,133,127,97,2791,156
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",1601,101,652,101,949,115
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",2323,87,103,80,2220,120
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1307,56,264,93,1043,108
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",2477,123,70,57,2407,142
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1476,60,196,64,1280,94
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",2239,105,84,80,2155,126
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1103,93,540,114,563,118
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1437,69,54,31,1383,74
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",804,47,469,67,335,70
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",2179,117,94,63,2085,123
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",2002,130,1252,203,750,189
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",708,36,464,66,244,69
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",1265,44,99,68,1166,82
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",1647,60,145,56,1502,91
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",989,83,563,108,426,120
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",3526,123,114,74,3412,127
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",1232,77,394,90,838,93
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",59,22,0,11,59,22
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",704,40,444,69,260,74
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",1267,82,499,134,768,139
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",1288,64,777,113,511,112
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",640,55,497,80,143,61
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",760,61,302,59,458,70
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",844,52,343,64,501,87
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",755,51,248,55,507,58
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",847,54,355,83,492,83
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",984,86,735,113,249,84
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",1995,97,0,16,1995,97
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",994,69,221,75,773,98
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",12768,286,5186,747,7582,776
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",2624,85,992,182,1632,192
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",1234,63,753,98,481,104
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",40,23,5,7,35,24
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",1853,156,1163,203,690,186
1400000US36007000100,36007000100,"Census Tract 1, Broome County, New York",1443,155,457,74,986,162
1400000US36007000200,36007000200,"Census Tract 2, Broome County, New York",1339,161,583,114,756,176
1400000US36007000300,36007000300,"Census Tract 3, Broome County, New York",1297,136,413,78,884,148
1400000US36007000400,36007000400,"Census Tract 4, Broome County, New York",915,89,466,81,449,96
1400000US36007000500,36007000500,"Census Tract 5, Broome County, New York",764,77,155,52,609,77
1400000US36007000600,36007000600,"Census Tract 6, Broome County, New York",891,84,393,76,498,86
1400000US36007000700,36007000700,"Census Tract 7, Broome County, New York",1377,122,952,127,425,124
1400000US36007000900,36007000900,"Census Tract 9, Broome County, New York",682,82,283,66,399,79
1400000US36007001100,36007001100,"Census Tract 11, Broome County, New York",872,86,90,39,782,88
1400000US36007001200,36007001200,"Census Tract 12, Broome County, New York",572,84,44,22,528,84
1400000US36007001300,36007001300,"Census Tract 13, Broome County, New York",1010,126,148,39,862,126
1400000US36007001400,36007001400,"Census Tract 14, Broome County, New York",2047,201,808,186,1239,219
1400000US36007001500,36007001500,"Census Tract 15, Broome County, New York",2177,78,1613,155,564,150
1400000US36007001600,36007001600,"Census Tract 16, Broome County, New York",1042,67,763,96,279,99
1400000US36007001700,36007001700,"Census Tract 17, Broome County, New York",1843,128,1005,114,838,146
1400000US36007001800,36007001800,"Census Tract 18, Broome County, New York",1703,132,808,120,895,164
1400000US36007010200,36007010200,"Census Tract 102, Broome County, New York",2034,155,1652,220,382,142
